decision,left_id,right_id,simhash_distance,jaccard_5gram,thresholds,reason
MERGE_NEAR_DUP,https://www.wsj.com/articles/tech-media-telecom-roundup-market-talk-442fa2ac,https://www.wsj.com/finance/investing/tech-media-telecom-roundup-market-talk-c5901a2c,0,1.0,hamming<=6;jaccard>=0.82,conservative thresholds satisfied
MERGE_NEAR_DUP,https://www.wsj.com/articles/tech-media-telecom-roundup-market-talk-442fa2ac,https://www.wsj.com/articles/tech-media-telecom-roundup-market-talk-2544792f,0,1.0,hamming<=6;jaccard>=0.82,conservative thresholds satisfied
MERGE_NEAR_DUP,https://www.wsj.com/articles/tech-media-telecom-roundup-market-talk-442fa2ac,https://www.wsj.com/finance/investing/tech-media-telecom-roundup-market-talk-6d2fa57,0,1.0,hamming<=6;jaccard>=0.82,conservative thresholds satisfied
MERGE_NEAR_DUP,https://www.wsj.com/articles/tech-media-telecom-roundup-market-talk-442fa2ac,https://www.wsj.com/articles/tech-media-telecom-roundup-market-talk-93d3090,0,1.0,hamming<=6;jaccard>=0.82,conservative thresholds satisfied
MERGE_NEAR_DUP,https://www.wsj.com/articles/tech-media-telecom-roundup-market-talk-442fa2ac,https://www.wsj.com/articles/tech-media-telecom-roundup-market-talk-2b75b99a,0,1.0,hamming<=6;jaccard>=0.82,conservative thresholds satisfied
MERGE_NEAR_DUP,https://www.cbsnews.com/miami/latest/cbs-essentials/tech/410/,https://www.cbsnews.com/miami/latest/cbs-essentials/tech/240/,0,1.0,hamming<=6;jaccard>=0.82,conservative thresholds satisfied
MERGE_NEAR_DUP,https://www.insidermonkey.com/blog/12-best-information-technology-services-stocks-to-buy-1145218/,https://finance.yahoo.com/news/12-best-information-technology-services-134510190.html,0,1.0,hamming<=6;jaccard>=0.82,conservative thresholds satisfied
MERGE_NEAR_DUP,https://www.pharmiweb.com/press-release/2023-02-16/viral-clearance-and-viral-testing-services-global-market-report-2023-streamlined-manufacturing-and,https://www.pharmiweb.com/press-release/2023-02-16/viral-clearance-and-viral-testing-services-global-market-report-2023-streamlined-manufacturing-and,0,1.0,hamming<=6;jaccard>=0.82,conservative thresholds satisfied
REJECT_HAMMING,https://www.wsj.com/articles/tech-media-telecom-roundup-market-talk-7e333db4,https://www.wsj.com/articles/tech-media-telecom-roundup-market-talk-51036349,12,0.5294,hamming<=6;jaccard>=0.82,SimHash distance above 6/64
REJECT_HAMMING,https://www.wsj.com/articles/tech-media-telecom-roundup-market-talk-7e333db4,https://www.wsj.com/articles/tech-media-telecom-roundup-market-talk-aeb01d68,11,0.5625,hamming<=6;jaccard>=0.82,SimHash distance above 6/64
REJECT_HAMMING,https://www.wsj.com/articles/tech-media-telecom-roundup-market-talk-7e333db4,https://www.zawya.com/en/press-release/companies-news/deloitte-launches-jordan-digital-center-to-provide-middle-east-clients-professional-digital-and-technology-services-ea1f68n9,23,0.0,hamming<=6;jaccard>=0.82,SimHash distance above 6/64
MERGE_NEAR_DUP,https://www.lelezard.com/en/news-20790288.html,https://www.lelezard.com/en/news-20790288.html,0,1.0,hamming<=6;jaccard>=0.82,conservative thresholds satisfied
REJECT_HAMMING,https://www.wsj.com/articles/tech-media-telecom-roundup-market-talk-e03fce2a,https://www.wsj.com/articles/tech-media-telecom-roundup-market-talk-8936e897,9,0.6,hamming<=6;jaccard>=0.82,SimHash distance above 6/64
REJECT_HAMMING,https://www.wsj.com/articles/tech-media-telecom-roundup-market-talk-e03fce2a,https://www.wsj.com/articles/tech-media-telecom-roundup-market-talk-8dabb8ec,11,0.6,hamming<=6;jaccard>=0.82,SimHash distance above 6/64
MERGE_NEAR_DUP,https://technology.inquirer.net/121718/customer-service-philippines-how-nlp-is-revolutionizing-the-airline-industry,https://technology.inquirer.net/121718/customer-service-philippines-how-nlp-is-revolutionizing-the-airline-industry,0,1.0,hamming<=6;jaccard>=0.82,conservative thresholds satisfied
MERGE_NEAR_DUP,https://www.zdnet.com/article/microsoft-heres-how-our-technology-disrupts-ransomware-and-phishing-attacks/,https://www.zdnet.com/article/microsoft-heres-how-our-technology-disrupts-ransomware-and-phishing-attacks/,0,1.0,hamming<=6;jaccard>=0.82,conservative thresholds satisfied
MERGE_NEAR_DUP,https://www.marketwatch.com/press-release/big-data-technology-and-service-market-trends-and-forecast-a-comprehensive-analysis-2023-2028-2023-02-27,https://www.marketwatch.com/press-release/big-data-technology-and-service-market-trends-and-forecast-a-comprehensive-analysis-2023-2028-2023-02-27,0,1.0,hamming<=6;jaccard>=0.82,conservative thresholds satisfied
MERGE_NEAR_DUP,https://www.wsj.com/business/telecom/tech-media-telecom-roundup-market-talk-91090ac7,https://www.wsj.com/articles/tech-media-telecom-roundup-market-talk-dba275ec,0,1.0,hamming<=6;jaccard>=0.82,conservative thresholds satisfied
MERGE_NEAR_DUP,https://www.wsj.com/business/telecom/tech-media-telecom-roundup-market-talk-91090ac7,https://www.wsj.com/articles/tech-media-telecom-roundup-market-talk-26e23e99,0,1.0,hamming<=6;jaccard>=0.82,conservative thresholds satisfied
MERGE_NEAR_DUP,https://www.wsj.com/business/telecom/tech-media-telecom-roundup-market-talk-91090ac7,https://www.wsj.com/articles/tech-media-telecom-roundup-market-talk-11674827392,0,1.0,hamming<=6;jaccard>=0.82,conservative thresholds satisfied
MERGE_NEAR_DUP,https://health.usnews.com/health-care/for-better/articles/pros-and-cons-of-technology-in-health-care,https://health.usnews.com/health-care/for-better/articles/pros-and-cons-of-technology-in-health-care,0,1.0,hamming<=6;jaccard>=0.82,conservative thresholds satisfied
MERGE_NEAR_DUP,https://www.businesswire.com/news/home/20230817262867/en/,https://www.businesswire.com/news/home/20230817262867/en/,0,1.0,hamming<=6;jaccard>=0.82,conservative thresholds satisfied
MERGE_NEAR_DUP,https://www.msn.com/en-us/news/technology/411-is-going-out-of-service-for-millions-of-americans/ar-AA164SrW,https://www.cnn.com/2023/01/07/business/telephone-operators-411-att-ctpr/index.html,0,1.0,hamming<=6;jaccard>=0.82,conservative thresholds satisfied
MERGE_NEAR_DUP,https://www.dailymirror.lk/business/National-Information-Technology-and-Business-Process-Management-Week-to-kick-off-in-October/215-267846,https://www.dailymirror.lk/business/National-Information-Technology-and-Business-Process-Management-Week-to-kick-off-in-October/215-267846,0,1.0,hamming<=6;jaccard>=0.82,conservative thresholds satisfied
REJECT_HAMMING,https://www.linkedin.com/advice/0/what-role-technology-omnichannel-service,https://www.hwdsb.on.ca/secondary/programs/shsm/information-communications-technology-shsm/,20,0.0,hamming<=6;jaccard>=0.82,SimHash distance above 6/64
MERGE_NEAR_DUP,https://www.linkedin.com/advice/0/what-role-technology-omnichannel-service,https://www.linkedin.com/advice/0/what-role-technology-omnichannel-service,0,1.0,hamming<=6;jaccard>=0.82,conservative thresholds satisfied
MERGE_NEAR_DUP,https://www.washingtonpost.com/technology/2022/12/24/elon-musk-twitter-funders/,https://www.washingtonpost.com/technology/2022/12/24/elon-musk-twitter-funders/,0,1.0,hamming<=6;jaccard>=0.82,conservative thresholds satisfied
MERGE_NEAR_DUP,https://www.jagranjosh.com/articles/rajasthan-board-rbse-class-10th-information-technology-syllabus-download-pdf-1672057780-1,https://www.jagranjosh.com/articles/rajasthan-board-rbse-class-10th-information-technology-syllabus-download-pdf-1672057780-1,0,1.0,hamming<=6;jaccard>=0.82,conservative thresholds satisfied
REJECT_HAMMING,https://www.moneycontrol.com/news/business/stocks/trade-spotlight-your-strategy-for-hdfc-bank-lt-technology-services-hpcl-today-11406451.html,https://www.fool.com/investing/2023/02/25/2-cheap-tech-stocks-to-buy-right-now/,19,0.0,hamming<=6;jaccard>=0.82,SimHash distance above 6/64
MERGE_NEAR_DUP,https://www.moneycontrol.com/news/business/stocks/trade-spotlight-your-strategy-for-hdfc-bank-lt-technology-services-hpcl-today-11406451.html,https://www.moneycontrol.com/news/business/stocks/trade-spotlight-your-strategy-for-hdfc-bank-lt-technology-services-hpcl-today-11406451.html,0,1.0,hamming<=6;jaccard>=0.82,conservative thresholds satisfied
MERGE_NEAR_DUP,https://finance.yahoo.com/news/dlh-strengthens-information-technology-cyber-210000289.html,https://finance.yahoo.com/news/dlh-strengthens-information-technology-cyber-210000289.html,0,1.0,hamming<=6;jaccard>=0.82,conservative thresholds satisfied
MERGE_NEAR_DUP,https://www.hstoday.us/industry/industry-news/maximus-names-elisabeth-schmidt-as-senior-vice-president-for-technology-and-consulting-services/,https://www.hstoday.us/industry/industry-news/maximus-names-elisabeth-schmidt-as-senior-vice-president-for-technology-and-consulting-services/,0,1.0,hamming<=6;jaccard>=0.82,conservative thresholds satisfied
REJECT_HAMMING,https://www.reuters.com/technology/amazon-has-drawn-thousands-try-its-ai-service-competing-with-microsoft-google-2023-07-26/,https://www.mvtimes.com/2023/02/16/ssa-look-information-technology-consultant/,25,0.0,hamming<=6;jaccard>=0.82,SimHash distance above 6/64
MERGE_NEAR_DUP,https://indianexpress.com/article/technology/artificial-intelligence/amazon-has-drawn-thousands-to-try-its-ai-service-competing-with-microsoft-google-8862614/,https://indianexpress.com/article/technology/artificial-intelligence/amazon-has-drawn-thousands-to-try-its-ai-service-competing-with-microsoft-google-8862614/,0,1.0,hamming<=6;jaccard>=0.82,conservative thresholds satisfied
MERGE_NEAR_DUP,https://timesofindia.indiatimes.com/blogs/voices/top-in-demand-information-technology-jobs-during-hiring-freezes/,https://timesofindia.indiatimes.com/blogs/voices/top-in-demand-information-technology-jobs-during-hiring-freezes/,0,1.0,hamming<=6;jaccard>=0.82,conservative thresholds satisfied
MERGE_NEAR_DUP,https://www.medpagetoday.com/practicemanagement/informationtechnology,https://www.medpagetoday.com/practicemanagement/informationtechnology,0,1.0,hamming<=6;jaccard>=0.82,conservative thresholds satisfied
MERGE_NEAR_DUP,https://www.technologyreview.com/2023/06/05/1073787/proactive-and-predictive-tools-for-transformation/,https://www.technologyreview.com/2023/06/05/1073787/proactive-and-predictive-tools-for-transformation/,0,1.0,hamming<=6;jaccard>=0.82,conservative thresholds satisfied
MERGE_NEAR_DUP,https://www.marketwatch.com/press-release/bioremediation-technology-and-services-market-size-2023-2029-industry-share-growth-factor-revenue-and-trends-outlook-report-2022-12-18,https://www.marketwatch.com/press-release/bioremediation-technology-and-services-market-size-2023-2029-industry-share-growth-factor-revenue-and-trends-outlook-report-2022-12-18,0,1.0,hamming<=6;jaccard>=0.82,conservative thresholds satisfied
MERGE_NEAR_DUP,https://stockhouse.com/news/press-releases/2023/07/26/more-brazilian-firms-are-turning-to-hybrid-clouds-for-help,https://stockhouse.com/news/press-releases/2023/06/28/cautious-u-s-firms-still-seeking-benefits-of-hybrid-clouds,0,1.0,hamming<=6;jaccard>=0.82,conservative thresholds satisfied
MERGE_NEAR_DUP,https://www.achrnews.com/articles/147375-trane-and-american-standard-launch-link-communication-technology,https://www.achrnews.com/articles/147375-trane-and-american-standard-launch-link-communication-technology,0,1.0,hamming<=6;jaccard>=0.82,conservative thresholds satisfied
MERGE_NEAR_DUP,https://www.pennlive.com/news/2023/07/shapiro-taps-comcast-executive-as-administrations-information-technology-chief.html,https://www.pennlive.com/news/2023/07/shapiro-taps-comcast-executive-as-administrations-information-technology-chief.html,0,1.0,hamming<=6;jaccard>=0.82,conservative thresholds satisfied
MERGE_NEAR_DUP,https://www.benzinga.com/pressreleases/22/12/n30111585/new-york-institute-of-technology-expands-partnership-with-everspring-to-launch-two-new-masters-pro,https://www.benzinga.com/pressreleases/22/12/n30111585/new-york-institute-of-technology-expands-partnership-with-everspring-to-launch-two-new-masters-pro,0,1.0,hamming<=6;jaccard>=0.82,conservative thresholds satisfied
REJECT_HAMMING,https://www.benzinga.com/pressreleases/22/12/n30111585/new-york-institute-of-technology-expands-partnership-with-everspring-to-launch-two-new-masters-pro,https://www.eurekalert.org/news-releases/976830,25,0.0,hamming<=6;jaccard>=0.82,SimHash distance above 6/64
MERGE_NEAR_DUP,https://techbullion.com/technology-consulting-and-full-stack-mobile-app-development-interview-with-andrew-drach-ceo-and-co-founder-of-solwey-consulting/,https://techbullion.com/technology-consulting-and-full-stack-mobile-app-development-interview-with-andrew-drach-ceo-and-co-founder-of-solwey-consulting/,0,1.0,hamming<=6;jaccard>=0.82,conservative thresholds satisfied
MERGE_NEAR_DUP,https://www.linkedin.com/advice/0/what-some-latest-trends-innovations-vpn-technology-services,https://www.linkedin.com/advice/0/what-some-latest-trends-innovations-vpn-technology-services,0,1.0,hamming<=6;jaccard>=0.82,conservative thresholds satisfied
MERGE_NEAR_DUP,https://www.devdiscourse.com/article/technology/2301347-dot-dials-telcos-on-call-drops-service-quality-issues-discusses-interventions-measures-needed,https://www.devdiscourse.com/article/technology/2301347-dot-dials-telcos-on-call-drops-service-quality-issues-discusses-interventions-measures-needed,0,1.0,hamming<=6;jaccard>=0.82,conservative thresholds satisfied
MERGE_NEAR_DUP,https://www.newswire.ca/news-releases/discovery-life-sciences-launches-world-class-proteomic-services-division-supported-by-leading-technology-partners-875696302.html,https://www.newswire.ca/news-releases/discovery-life-sciences-launches-world-class-proteomic-services-division-supported-by-leading-technology-partners-875696302.html,0,1.0,hamming<=6;jaccard>=0.82,conservative thresholds satisfied
REJECT_HAMMING,https://www.fool.com/investing/2023/02/25/2-cheap-tech-stocks-to-buy-right-now/,https://www.moneycontrol.com/news/business/stocks/trade-spotlight-your-strategy-for-hdfc-bank-lt-technology-services-hpcl-today-11406451.html,19,0.0,hamming<=6;jaccard>=0.82,SimHash distance above 6/64
MERGE_NEAR_DUP,https://www.nasdaq.com/articles/3-stocks-to-watch-from-a-promising-technology-services-industry,https://www.nasdaq.com/articles/3-stocks-to-watch-from-a-promising-technology-services-industry,0,1.0,hamming<=6;jaccard>=0.82,conservative thresholds satisfied
REJECT_HAMMING,https://www.nasdaq.com/articles/3-stocks-to-watch-from-a-promising-technology-services-industry,https://www.msn.com/en-gb/money/other/classy-five-word-response-from-pub-to-customer-s-complaint-after-waiting-15-minutes-for-carvery/ar-AA15RwXx,21,0.0,hamming<=6;jaccard>=0.82,SimHash distance above 6/64
MERGE_NEAR_DUP,https://finance.yahoo.com/news/information-technology-global-market-report-132400336.html,https://finance.yahoo.com/news/information-technology-global-market-report-132400336.html,0,1.0,hamming<=6;jaccard>=0.82,conservative thresholds satisfied
REJECT_HAMMING,https://www.wsj.com/business/earnings/tech-media-telecom-roundup-market-talk-2990e814,https://www.wsj.com/finance/stocks/tech-media-telecom-roundup-market-talk-8112e217,13,0.5714,hamming<=6;jaccard>=0.82,SimHash distance above 6/64
REJECT_HAMMING,https://www.wsj.com/business/earnings/tech-media-telecom-roundup-market-talk-2990e814,https://www.wsj.com/finance/investing/tech-media-telecom-roundup-market-talk-83ebe23c,11,0.6154,hamming<=6;jaccard>=0.82,SimHash distance above 6/64
MERGE_NEAR_DUP,https://www.livemint.com/companies/news/reliance-agm-2023-from-jio-true5g-to-jio-smart-home-services-here-are-key-technology-announcements-11693213347070.html,https://www.livemint.com/companies/news/reliance-agm-2023-from-jio-true5g-to-jio-smart-home-services-here-are-key-technology-announcements-11693213347070.html,0,1.0,hamming<=6;jaccard>=0.82,conservative thresholds satisfied
MERGE_NEAR_DUP,https://www.gov.uk/guidance/connect-to-a-supported-accommodation-service-sc2,https://www.gov.uk/guidance/connect-to-a-supported-accommodation-service-sc2,0,1.0,hamming<=6;jaccard>=0.82,conservative thresholds satisfied
MERGE_NEAR_DUP,https://www.unison.org.uk/get-help/services-support/there-for-you,https://www.unison.org.uk/get-help/services-support/there-for-you,0,1.0,hamming<=6;jaccard>=0.82,conservative thresholds satisfied
MERGE_NEAR_DUP,https://www.fijitimes.com/flight-information-service-withdrawal/,https://www.fijitimes.com/flight-information-service-withdrawal/,0,1.0,hamming<=6;jaccard>=0.82,conservative thresholds satisfied
REJECT_HAMMING,https://www.wsj.com/articles/tech-media-telecom-roundup-market-talk-aeb01d68,https://www.wsj.com/articles/tech-media-telecom-roundup-market-talk-8b97601,18,0.3158,hamming<=6;jaccard>=0.82,SimHash distance above 6/64
MERGE_NEAR_DUP,https://www.govexec.com/technology/2022/12/omnibus-funding-bill-includes-50-million-tmf-90-million-citizen-services-fund/381177/,https://www.govexec.com/technology/2022/12/omnibus-funding-bill-includes-50-million-tmf-90-million-citizen-services-fund/381177/,0,1.0,hamming<=6;jaccard>=0.82,conservative thresholds satisfied
MERGE_NEAR_DUP,https://www.govexec.com/technology/2022/12/omnibus-funding-bill-includes-50-million-tmf-90-million-citizen-services-fund/381177/,https://www.govexec.com/technology/2022/12/omnibus-funding-bill-includes-50-million-tmf-90-million-citizen-services-fund/381177/,0,1.0,hamming<=6;jaccard>=0.82,conservative thresholds satisfied
MERGE_NEAR_DUP,https://www.govexec.com/technology/2022/12/omnibus-funding-bill-includes-50-million-tmf-90-million-citizen-services-fund/381177/,https://www.govexec.com/technology/2022/12/omnibus-funding-bill-includes-50-million-tmf-90-million-citizen-services-fund/381177/,0,1.0,hamming<=6;jaccard>=0.82,conservative thresholds satisfied
MERGE_NEAR_DUP,https://sf.gov/departments/committee-information-technology-coit,https://sf.gov/departments/committee-information-technology-coit,0,1.0,hamming<=6;jaccard>=0.82,conservative thresholds satisfied
MERGE_NEAR_DUP,https://www.businesswireindia.com/lt-technology-services-and-qualcomm-selected-by-thales-for-enabling-5g-private-networks-in-urban-railways-83167.html,https://www.businesswireindia.com/lt-technology-services-and-qualcomm-selected-by-thales-for-enabling-5g-private-networks-in-urban-railways-83167.html,0,1.0,hamming<=6;jaccard>=0.82,conservative thresholds satisfied
MERGE_NEAR_DUP,https://www.indiatvnews.com/technology/news/gmail-faces-service-disruption-google-mail-delivery-system-latest-updates-2022-12-10-830264,https://www.indiatvnews.com/technology/news/gmail-faces-service-disruption-google-mail-delivery-system-latest-updates-2022-12-10-830264,0,1.0,hamming<=6;jaccard>=0.82,conservative thresholds satisfied
REJECT_HAMMING,https://www.forbes.com/sites/theyec/2022/12/27/eight-technologies-that-could-have-an-exciting-impact-on-business-in-2023/,https://www.linkedin.com/pulse/ai-testing-services-market-size-information-technology,22,0.0,hamming<=6;jaccard>=0.82,SimHash distance above 6/64
MERGE_NEAR_DUP,https://www.cnet.com/tech/services-and-software/nasa-plus-streaming-service-is-coming-soon/,https://www.cnet.com/tech/services-and-software/nasa-plus-streaming-service-is-coming-soon/,0,1.0,hamming<=6;jaccard>=0.82,conservative thresholds satisfied
MERGE_NEAR_DUP,https://www.wsj.com/finance/investing/tech-media-telecom-roundup-market-talk-c5901a2c,https://www.wsj.com/articles/tech-media-telecom-roundup-market-talk-2544792f,0,1.0,hamming<=6;jaccard>=0.82,conservative thresholds satisfied
MERGE_NEAR_DUP,https://www.wsj.com/finance/investing/tech-media-telecom-roundup-market-talk-c5901a2c,https://www.wsj.com/finance/investing/tech-media-telecom-roundup-market-talk-6d2fa57,0,1.0,hamming<=6;jaccard>=0.82,conservative thresholds satisfied
MERGE_NEAR_DUP,https://www.wsj.com/finance/investing/tech-media-telecom-roundup-market-talk-c5901a2c,https://www.wsj.com/articles/tech-media-telecom-roundup-market-talk-93d3090,0,1.0,hamming<=6;jaccard>=0.82,conservative thresholds satisfied
MERGE_NEAR_DUP,https://www.wsj.com/finance/investing/tech-media-telecom-roundup-market-talk-c5901a2c,https://www.wsj.com/articles/tech-media-telecom-roundup-market-talk-2b75b99a,0,1.0,hamming<=6;jaccard>=0.82,conservative thresholds satisfied
MERGE_NEAR_DUP,https://www.tmcnet.com/usubmit/2023/09/13/9879873.htm,https://www.tmcnet.com/usubmit/2023/09/13/9879873.htm,0,1.0,hamming<=6;jaccard>=0.82,conservative thresholds satisfied
MERGE_NEAR_DUP,https://www.nhs.uk/nhs-services/hospitals/what-is-pals-patient-advice-and-liaison-service/,https://www.nhs.uk/nhs-services/hospitals/what-is-pals-patient-advice-and-liaison-service/,0,1.0,hamming<=6;jaccard>=0.82,conservative thresholds satisfied
MERGE_NEAR_DUP,https://www.forbes.com/advisor/business/software/best-voip-service/,https://www.forbes.com/advisor/business/software/best-voip-service/,0,1.0,hamming<=6;jaccard>=0.82,conservative thresholds satisfied
MERGE_NEAR_DUP,https://www.nasdaq.com/articles/friday-sector-laggards:-services-technology-communications-0,https://www.nasdaq.com/articles/friday-sector-laggards:-services-technology-communications-0,0,1.0,hamming<=6;jaccard>=0.82,conservative thresholds satisfied
MERGE_NEAR_DUP,https://indianexpress.com/article/technology/tech-news-technology/what-is-digital-services-act-eu-8910781/,https://indianexpress.com/article/technology/tech-news-technology/what-is-digital-services-act-eu-8910781/,0,1.0,hamming<=6;jaccard>=0.82,conservative thresholds satisfied
MERGE_NEAR_DUP,https://markets.businessinsider.com/news/stocks/converge-technology-solutions-corp-announces-houlihan-lokey-capital-inc-and-canaccord-genuity-corp-as-co-financial-advisors-1031965173,https://markets.businessinsider.com/news/stocks/converge-technology-solutions-corp-announces-houlihan-lokey-capital-inc-and-canaccord-genuity-corp-as-co-financial-advisors-1031965173,0,1.0,hamming<=6;jaccard>=0.82,conservative thresholds satisfied
REJECT_HAMMING,https://finance.yahoo.com/news/3-stocks-watch-promising-technology-171500999.html,https://www.engineeringnews.co.za/article/university-of-pretoria-faculty-of-engineering-built-environment-and-information-technology-where-smart-cities-disruptive-engineering-and-machine-learning-meet-2023-02-23,25,0.0,hamming<=6;jaccard>=0.82,SimHash distance above 6/64
MERGE_NEAR_DUP,https://finance.yahoo.com/news/3-stocks-watch-promising-technology-171500999.html,https://finance.yahoo.com/news/3-stocks-watch-promising-technology-171500999.html,0,1.0,hamming<=6;jaccard>=0.82,conservative thresholds satisfied
MERGE_NEAR_DUP,https://www.nasdaq.com/articles/evernorth-health-services-buys-bright.md-technology-platform,https://www.nasdaq.com/articles/evernorth-health-services-buys-bright.md-technology-platform,0,1.0,hamming<=6;jaccard>=0.82,conservative thresholds satisfied
MERGE_NEAR_DUP,https://www.nasdaq.com/articles/4-stocks-from-the-prospering-technology-services-market,https://www.nasdaq.com/articles/4-stocks-from-the-prospering-technology-services-market,0,1.0,hamming<=6;jaccard>=0.82,conservative thresholds satisfied
REJECT_HAMMING,https://www.travel.taipei/en/information/mobileservice,https://biztechmagazine.com/article/2023/03/mini-pcs-vs-laptops-whats-difference-and-what-right-your-organization,20,0.0,hamming<=6;jaccard>=0.82,SimHash distance above 6/64
MERGE_NEAR_DUP,https://www.travel.taipei/en/information/mobileservice,https://www.travel.taipei/en/information/mobileservice,0,1.0,hamming<=6;jaccard>=0.82,conservative thresholds satisfied
MERGE_NEAR_DUP,https://www.travel.taipei/en/information/servicecenter,https://www.travel.taipei/en/information/servicecenter,0,1.0,hamming<=6;jaccard>=0.82,conservative thresholds satisfied
MERGE_NEAR_DUP,https://www.bleepingcomputer.com/tag/information-technology/,https://www.bleepingcomputer.com/tag/information-technology/,0,1.0,hamming<=6;jaccard>=0.82,conservative thresholds satisfied
MERGE_NEAR_DUP,https://247wallst.com/investing/2023/08/25/evercore-isi-group-downgrades-fidelity-national-information-services/,https://247wallst.com/investing/2023/08/25/evercore-isi-group-downgrades-fidelity-national-information-services/,0,1.0,hamming<=6;jaccard>=0.82,conservative thresholds satisfied
MERGE_NEAR_DUP,https://abc7news.com/411-out-of-service-att-customers-landlines/12671256/,https://abc7chicago.com/411-out-of-service-att-customers-landlines/12671256/,0,1.0,hamming<=6;jaccard>=0.82,conservative thresholds satisfied
MERGE_NEAR_DUP,https://abc7news.com/411-out-of-service-att-customers-landlines/12671256/,https://abc7news.com/411-out-of-service-att-customers-landlines/12671256/,0,1.0,hamming<=6;jaccard>=0.82,conservative thresholds satisfied
MERGE_NEAR_DUP,https://news.yahoo.com/tech-policy-takes-stage-vegas-003205263.html,https://www.yahoo.com/now/tech-policy-takes-stage-vegas-003205263.html,0,1.0,hamming<=6;jaccard>=0.82,conservative thresholds satisfied
MERGE_NEAR_DUP,https://www.cnbc.com/2022/12/21/cramer-says-he-likes-these-technology-and-real-estate-stocks-for-2023.html,https://www.cnbc.com/2022/12/21/cramer-says-he-likes-these-technology-and-real-estate-stocks-for-2023.html,0,1.0,hamming<=6;jaccard>=0.82,conservative thresholds satisfied
MERGE_NEAR_DUP,https://www.ou.edu/admissions/academics/find-your-major,https://www.ou.edu/admissions/academics/find-your-major,0,1.0,hamming<=6;jaccard>=0.82,conservative thresholds satisfied
REJECT_HAMMING,https://www.cleveland.com/betting/2023/10/bet365-bonus-code-clexlm-jaguars-saints-150-bonus-1k-safety-net-bet.html,https://advantageslist.com/top-10-exceptional-features-of-computer/,27,0.0,hamming<=6;jaccard>=0.82,SimHash distance above 6/64
MERGE_NEAR_DUP,https://www.sidneydailynews.com/2023/02/23/information-technology-department-has-successful-year/,https://www.sidneydailynews.com/2023/02/23/information-technology-department-has-successful-year/,0,1.0,hamming<=6;jaccard>=0.82,conservative thresholds satisfied
MERGE_NEAR_DUP,https://www.benzinga.com/pressreleases/23/02/n30691913/crowley-awarded-prime-u-s-contract-position-for-technology-strategic-services,https://www.benzinga.com/pressreleases/23/02/n30691913/crowley-awarded-prime-u-s-contract-position-for-technology-strategic-services,0,1.0,hamming<=6;jaccard>=0.82,conservative thresholds satisfied
MERGE_NEAR_DUP,https://dunyanews.tv/en/Technology/682570-Pakistan-earns-854-million-dollars-from-IT-services-export-in-4-months,https://dunyanews.tv/en/Technology/682570-Pakistan-earns-854-million-dollars-from-IT-services-export-in-4-months,0,1.0,hamming<=6;jaccard>=0.82,conservative thresholds satisfied
REJECT_HAMMING,https://www.wsj.com/finance/investing/tech-media-telecom-roundup-market-talk-18f211bc,https://www.wsj.com/finance/stocks/tech-media-telecom-roundup-market-talk-6e683ac2,14,0.5714,hamming<=6;jaccard>=0.82,SimHash distance above 6/64
MERGE_NEAR_DUP,https://www.aei.org/policy-areas/technology-and-innovation/,https://www.aei.org/policy-areas/technology-and-innovation/,0,1.0,hamming<=6;jaccard>=0.82,conservative thresholds satisfied
MERGE_NEAR_DUP,https://www.eastbaytimes.com/2023/06/05/tech-oakland-biotech-real-estate-hub-develop-build-economy-jobs/,https://www.eastbaytimes.com/2023/06/05/tech-oakland-biotech-real-estate-hub-develop-build-economy-jobs/?bingParse,0,1.0,hamming<=6;jaccard>=0.82,conservative thresholds satisfied
REJECT_HAMMING,https://www.msn.com/en-us/money/other/california-s-tech-sector-will-soon-have-to-contend-with-a-new-right-to-repair-law/ar-AA1gF2c1,https://www.thefastmode.com/technology-solutions/31217-mwaretv-to-showcase-one-stop-managed-iptv-service-at-nab,14,0.0,hamming<=6;jaccard>=0.82,SimHash distance above 6/64
MERGE_NEAR_DUP,https://www.theguardian.com/technology/2023/may/22/facebook-fined-mishandling-user-information-ireland-eu-meta,https://www.theguardian.com/technology/2023/may/22/facebook-fined-mishandling-user-information-ireland-eu-meta,0,1.0,hamming<=6;jaccard>=0.82,conservative thresholds satisfied
MERGE_NEAR_DUP,https://www.bizjournals.com/seattle/news/2023/08/30/tech-layoffs-job-openings-recession.html,https://www.bizjournals.com/triad/news/2023/08/30/tech-layoffs-job-openings-recession.html,0,1.0,hamming<=6;jaccard>=0.82,conservative thresholds satisfied
MERGE_NEAR_DUP,https://www.plasticstoday.com/materials/ravago-americas-acquires-polymer-technology-services,https://www.plasticstoday.com/materials/ravago-americas-acquires-polymer-technology-services,0,1.0,hamming<=6;jaccard>=0.82,conservative thresholds satisfied
MERGE_NEAR_DUP,https://www.suasnews.com/2022/12/altitude-angel-and-saab-to-partner-on-digital-tower-technology/,https://www.suasnews.com/2022/12/altitude-angel-and-saab-to-partner-on-digital-tower-technology/,0,1.0,hamming<=6;jaccard>=0.82,conservative thresholds satisfied
